Region,Year,Enrollment
ALBANY,1976,120.0
ALBANY,1977,189.0
ALBANY,1978,171.0
ALBANY,1979,133.0
ALBANY,1980,116.0
ALBANY,1981,117.0
ALBANY,1982,111.0
ALBANY,1983,108.0
ALBANY,1984,139.0
ALBANY,1985,103.0
ALBANY,1986,130.0
ALBANY,1987,345.0
ALBANY,1988,360.0
ALBANY,1989,338.0
ALBANY,1990,417.0
ALBANY,1991,410.0
ALBANY,1992,613.0
ALBANY,1993,667.0
ALBANY,1994,671.0
ALBANY,1995,674.0
ALBANY,1996,678.0
ALBANY,1997,737.0
ALBANY,1998,726.0
ALBANY,1999,754.0
ALBANY,2000,1171.0
ALBANY,2001,1206.0
ALBANY,2002,1194.0
ALBANY,2003,1342.0
ALBANY,2004,1321.0
ALBANY,2005,1366.0
ALBANY,2006,1309.0
ALBANY,2007,1275.0
ALBANY,2008,1191.0
ALBANY,2009,2260.0
ALBANY,2010,2268.0
ALBANY,2011,2302.0
ALBANY,2012,2416.0
ALBANY,2013,2343.0
ALBANY,2014,2395.0
ALBANY,2015,2617.0
ALBANY,2016,2700.0
ALBANY,2017,2650.0
ALBANY,2018,2654.0
ALBANY,2019,2623.0
ALBANY,2020,2879.0
ALBANY,2021,3151.0
ALBANY,2022,3303.0
ALBANY,2023,3409.0
ALBANY,2024,3536.0
ALBANY,2025,3650.0
ALLEGANY,1976,822.0
ALLEGANY,1977,757.0
ALLEGANY,1978,754.0
ALLEGANY,1979,709.0
ALLEGANY,1980,745.0
ALLEGANY,1981,688.0
ALLEGANY,1982,735.0
ALLEGANY,1983,764.0
ALLEGANY,1984,703.0
ALLEGANY,1985,771.0
ALLEGANY,1986,742.0
ALLEGANY,1987,705.0
ALLEGANY,1988,708.0
ALLEGANY,1989,725.0
ALLEGANY,1990,707.0
ALLEGANY,1991,731.0
ALLEGANY,1992,749.0
ALLEGANY,1993,663.0
ALLEGANY,1994,705.0
ALLEGANY,1995,710.0
ALLEGANY,1996,664.0
ALLEGANY,1997,647.0
ALLEGANY,1998,604.0
ALLEGANY,1999,588.0
ALLEGANY,2000,537.0
ALLEGANY,2001,581.0
ALLEGANY,2002,566.0
ALLEGANY,2003,555.0
ALLEGANY,2004,523.0
ALLEGANY,2005,535.0
ALLEGANY,2006,540.0
ALLEGANY,2007,539.0
ALLEGANY,2008,575.0
ALLEGANY,2009,523.0
ALLEGANY,2010,531.0
ALLEGANY,2011,493.0
ALLEGANY,2012,470.0
ALLEGANY,2013,494.0
ALLEGANY,2014,489.0
ALLEGANY,2015,457.0
ALLEGANY,2016,457.0
ALLEGANY,2017,437.0
ALLEGANY,2018,412.0
ALLEGANY,2019,426.0
ALLEGANY,2020,423.0
ALLEGANY,2021,398.0
ALLEGANY,2022,394.0
ALLEGANY,2023,388.0
ALLEGANY,2024,368.0
ALLEGANY,2025,372.0
BRONX,1976,407.0
BRONX,1977,680.0
BRONX,1978,1918.0
BRONX,1979,1888.0
BRONX,1980,407.0
BRONX,1981,153.0
BRONX,1982,453.0
BRONX,1983,11449.0
BRONX,1984,12750.0
BRONX,1985,13131.0
BRONX,1986,13291.0
BRONX,1987,13609.0
BRONX,1988,13208.0
BRONX,1989,13332.0
BRONX,1990,13963.0
BRONX,1991,14337.0
BRONX,1992,15178.0
BRONX,1993,15465.0
BRONX,1994,16852.0
BRONX,1995,17326.0
BRONX,1996,17305.0
BRONX,1997,16661.0
BRONX,1998,16213.0
BRONX,1999,16001.0
BRONX,2000,15383.0
BRONX,2001,14582.0
BRONX,2002,14226.0
BRONX,2003,14408.0
BRONX,2004,13819.0
BRONX,2005,13854.0
BRONX,2006,13628.0
BRONX,2007,13289.0
BRONX,2008,13243.0
BRONX,2009,15139.0
BRONX,2010,15294.0
BRONX,2011,15861.0
BRONX,2012,15975.0
BRONX,2013,15937.0
BRONX,2014,16222.0
BRONX,2015,15843.0
BRONX,2016,14680.0
BRONX,2017,14305.0
BRONX,2018,13360.0
BRONX,2019,12560.0
BRONX,2020,12359.0
BRONX,2021,12563.0
BRONX,2022,13000.0
BRONX,2023,13601.0
BRONX,2024,14220.0
BRONX,2025,14688.0
BROOME,1976,429.0
BROOME,1977,537.0
BROOME,1978,536.0
BROOME,1979,536.0
BROOME,1980,679.0
BROOME,1981,630.0
BROOME,1982,645.0
BROOME,1983,712.0
BROOME,1984,715.0
BROOME,1985,771.0
BROOME,1986,834.0
BROOME,1987,862.0
BROOME,1988,866.0
BROOME,1989,880.0
BROOME,1990,897.0
BROOME,1991,934.0
BROOME,1992,1499.0
BROOME,1993,1435.0
BROOME,1994,1405.0
BROOME,1995,1410.0
BROOME,1996,1320.0
BROOME,1997,1284.0
BROOME,1998,1257.0
BROOME,1999,1316.0
BROOME,2000,1777.0
BROOME,2001,2079.0
BROOME,2002,2276.0
BROOME,2003,2315.0
BROOME,2004,2403.0
BROOME,2005,2342.0
BROOME,2006,2366.0
BROOME,2007,2189.0
BROOME,2008,2231.0
BROOME,2009,2128.0
BROOME,2010,2145.0
BROOME,2011,2149.0
BROOME,2012,2094.0
BROOME,2013,2116.0
BROOME,2014,2060.0
BROOME,2015,1987.0
BROOME,2016,2078.0
BROOME,2017,2030.0
BROOME,2018,2043.0
BROOME,2019,2094.0
BROOME,2020,2083.0
BROOME,2021,2107.0
BROOME,2022,2101.0
BROOME,2023,2060.0
BROOME,2024,2081.0
BROOME,2025,2065.0
CATTARAUGUS,1976,901.0
CATTARAUGUS,1977,894.0
CATTARAUGUS,1978,869.0
CATTARAUGUS,1979,838.0
CATTARAUGUS,1980,883.0
CATTARAUGUS,1981,840.0
CATTARAUGUS,1982,959.0
CATTARAUGUS,1983,879.0
CATTARAUGUS,1984,944.0
CATTARAUGUS,1985,946.0
CATTARAUGUS,1986,965.0
CATTARAUGUS,1987,986.0
CATTARAUGUS,1988,989.0
CATTARAUGUS,1989,1137.0
CATTARAUGUS,1990,1067.0
CATTARAUGUS,1991,1089.0
CATTARAUGUS,1992,1246.0
CATTARAUGUS,1993,1200.0
CATTARAUGUS,1994,1046.0
CATTARAUGUS,1995,1237.0
CATTARAUGUS,1996,1132.0
CATTARAUGUS,1997,1180.0
CATTARAUGUS,1998,1173.0
CATTARAUGUS,1999,1125.0
CATTARAUGUS,2000,1150.0
CATTARAUGUS,2001,1148.0
CATTARAUGUS,2002,1135.0
CATTARAUGUS,2003,1157.0
CATTARAUGUS,2004,1126.0
CATTARAUGUS,2005,1122.0
CATTARAUGUS,2006,1141.0
CATTARAUGUS,2007,1118.0
CATTARAUGUS,2008,1071.0
CATTARAUGUS,2009,1032.0
CATTARAUGUS,2010,1037.0
CATTARAUGUS,2011,1053.0
CATTARAUGUS,2012,1017.0
CATTARAUGUS,2013,998.0
CATTARAUGUS,2014,1018.0
CATTARAUGUS,2015,968.0
CATTARAUGUS,2016,956.0
CATTARAUGUS,2017,922.0
CATTARAUGUS,2018,912.0
CATTARAUGUS,2019,913.0
CATTARAUGUS,2020,907.0
CATTARAUGUS,2021,905.0
CATTARAUGUS,2022,918.0
CATTARAUGUS,2023,919.0
CATTARAUGUS,2024,926.0
CATTARAUGUS,2025,943.0
CAYUGA,1976,439.0
CAYUGA,1977,447.0
CAYUGA,1978,439.0
CAYUGA,1979,420.0
CAYUGA,1980,383.0
CAYUGA,1981,416.0
CAYUGA,1982,447.0
CAYUGA,1983,460.0
CAYUGA,1984,429.0
CAYUGA,1985,442.0
CAYUGA,1986,503.0
CAYUGA,1987,500.0
CAYUGA,1988,519.0
CAYUGA,1989,518.0
CAYUGA,1990,529.0
CAYUGA,1991,541.0
CAYUGA,1992,468.0
CAYUGA,1993,496.0
CAYUGA,1994,454.0
CAYUGA,1995,492.0
CAYUGA,1996,432.0
CAYUGA,1997,437.0
CAYUGA,1998,400.0
CAYUGA,1999,354.0
CAYUGA,2000,794.0
CAYUGA,2001,765.0
CAYUGA,2002,719.0
CAYUGA,2003,728.0
CAYUGA,2004,730.0
CAYUGA,2005,720.0
CAYUGA,2006,684.0
CAYUGA,2007,668.0
CAYUGA,2008,713.0
CAYUGA,2009,728.0
CAYUGA,2010,698.0
CAYUGA,2011,751.0
CAYUGA,2012,724.0
CAYUGA,2013,735.0
CAYUGA,2014,701.0
CAYUGA,2015,720.0
CAYUGA,2016,700.0
CAYUGA,2017,683.0
CAYUGA,2018,637.0
CAYUGA,2019,612.0
CAYUGA,2020,643.0
CAYUGA,2021,643.0
CAYUGA,2022,653.0
CAYUGA,2023,657.0
CAYUGA,2024,665.0
CAYUGA,2025,671.0
CHAUTAUQUA,1976,726.0
CHAUTAUQUA,1977,668.0
CHAUTAUQUA,1978,672.0
CHAUTAUQUA,1979,687.0
CHAUTAUQUA,1980,584.0
CHAUTAUQUA,1981,522.0
CHAUTAUQUA,1982,612.0
CHAUTAUQUA,1983,594.0
CHAUTAUQUA,1984,596.0
CHAUTAUQUA,1985,654.0
CHAUTAUQUA,1986,760.0
CHAUTAUQUA,1987,834.0
CHAUTAUQUA,1988,921.0
CHAUTAUQUA,1989,1003.0
CHAUTAUQUA,1990,1140.0
CHAUTAUQUA,1991,1107.0
CHAUTAUQUA,1992,1084.0
CHAUTAUQUA,1993,1080.0
CHAUTAUQUA,1994,1060.0
CHAUTAUQUA,1995,1209.0
CHAUTAUQUA,1996,1251.0
CHAUTAUQUA,1997,1267.0
CHAUTAUQUA,1998,1769.0
CHAUTAUQUA,1999,1659.0
CHAUTAUQUA,2000,1600.0
CHAUTAUQUA,2001,1607.0
CHAUTAUQUA,2002,1559.0
CHAUTAUQUA,2003,1597.0
CHAUTAUQUA,2004,1451.0
CHAUTAUQUA,2005,1529.0
CHAUTAUQUA,2006,1514.0
CHAUTAUQUA,2007,1488.0
CHAUTAUQUA,2008,1483.0
CHAUTAUQUA,2009,1449.0
CHAUTAUQUA,2010,1445.0
CHAUTAUQUA,2011,1519.0
CHAUTAUQUA,2012,1490.0
CHAUTAUQUA,2013,1389.0
CHAUTAUQUA,2014,1452.0
CHAUTAUQUA,2015,1338.0
CHAUTAUQUA,2016,1375.0
CHAUTAUQUA,2017,1344.0
CHAUTAUQUA,2018,1297.0
CHAUTAUQUA,2019,1379.0
